Sensor Timestamp (ns), time.time(), time.perf_counter_ns()
500317219000.000000,1751478640.393034,500344333550.000000
500350542000.000000,1751478640.426439,500377738399.000000
500383863000.000000,1751478640.459868,500411166952.000000
500417184000.000000,1751478640.493028,500444327323.000000
500450506000.000000,1751478640.526449,500477748932.000000
500483828000.000000,1751478640.559649,500510948542.000000
500517148000.000000,1751478640.592996,500544295170.000000
500550470000.000000,1751478640.626343,500577643187.000000
500583791000.000000,1751478640.659616,500610914890.000000
500617112000.000000,1751478640.692899,500644199056.000000
500650435000.000000,1751478640.726368,500677666775.000000
500683756000.000000,1751478640.759572,500710871275.000000
500717077000.000000,1751478640.792909,500744208607.000000
500750398000.000000,1751478640.826265,500777564771.000000
500783721000.000000,1751478640.859796,500811095583.000000
500817041000.000000,1751478640.892959,500844258750.000000
500850364000.000000,1751478640.926261,500877561415.000000
500883685000.000000,1751478640.959518,500910817062.000000
500917007000.000000,1751478640.992986,500944285782.000000
500950328000.000000,1751478641.026177,500977476874.000000
500983649000.000000,1751478641.061339,501012639391.000000
501016973000.000000,1751478641.092871,501044170667.000000
501050293000.000000,1751478641.126184,501077484018.000000
501083614000.000000,1751478641.159502,501110801942.000000
501116937000.000000,1751478641.192911,501144210681.000000
501150257000.000000,1751478641.226162,501177461699.000000
501183579000.000000,1751478641.259488,501210787530.000000
501216900000.000000,1751478641.292751,501244050937.000000
501250223000.000000,1751478641.326067,501277366862.000000
501283542000.000000,1751478641.360814,501312113346.000000
501316863000.000000,1751478641.392770,501344069469.000000
501350185000.000000,1751478641.426039,501377339246.000000
501383507000.000000,1751478641.459314,501410613930.000000
501416831000.000000,1751478641.492746,501444045817.000000
501450150000.000000,1751478641.525996,501477296094.000000
501483471000.000000,1751478641.559311,501510611222.000000
501516792000.000000,1751478641.592627,501543926665.000000
501550113000.000000,1751478641.625978,501577278034.000000
501583435000.000000,1751478641.659331,501610631069.000000
501616758000.000000,1751478641.692641,501643939846.000000
501650079000.000000,1751478641.725907,501677206604.000000
501683400000.000000,1751478641.759197,501710496640.000000
501716720000.000000,1751478641.792497,501743796972.000000
501750043000.000000,1751478641.825855,501777154859.000000
501783363000.000000,1751478641.859218,501810517506.000000
501816685000.000000,1751478641.892483,501843782968.000000
501850007000.000000,1751478641.925893,501877192169.000000
501883329000.000000,1751478641.959187,501910486761.000000
501916649000.000000,1751478641.992601,501943901555.000000
501949971000.000000,1751478642.025805,501977103795.000000
501983293000.000000,1751478642.059421,502010721031.000000
502016615000.000000,1751478642.092456,502043755977.000000
502049937000.000000,1751478642.125779,502077079198.000000
502083261000.000000,1751478642.159087,502110386401.000000
502116579000.000000,1751478642.192858,502144157765.000000
502149902000.000000,1751478642.225753,502177052546.000000
502183223000.000000,1751478642.259080,502210379859.000000
502216544000.000000,1751478642.292395,502243694247.000000
502249863000.000000,1751478642.325748,502277048226.000000
502283185000.000000,1751478642.359039,502310338762.000000
502316508000.000000,1751478642.392367,502343666520.000000
502349831000.000000,1751478642.425697,502376996111.000000
502383151000.000000,1751478642.459049,502410349035.000000
502416472000.000000,1751478642.492646,502443945568.000000
502449792000.000000,1751478642.525743,502477042736.000000
502483115000.000000,1751478642.559066,502510365068.000000
502516436000.000000,1751478642.594384,502545683972.000000
502549756000.000000,1751478642.625697,502576997065.000000
502583079000.000000,1751478642.659049,502610348211.000000
502616400000.000000,1751478642.692692,502643991725.000000
502649720000.000000,1751478642.725724,502677023190.000000
502683042000.000000,1751478642.759064,502710363355.000000
502716365000.000000,1751478642.792344,502743643317.000000
502749687000.000000,1751478642.833343,502784645127.000000
502783009000.000000,1751478642.866891,502818192920.000000
502816330000.000000,1751478642.899132,502850433707.000000
502849650000.000000,1751478642.931647,502882947954.000000
502882972000.000000,1751478642.965174,502916475284.000000
502916293000.000000,1751478642.998495,502949796005.000000
502949616000.000000,1751478643.031682,502982983079.000000
502982938000.000000,1751478643.065151,503016452002.000000
503016257000.000000,1751478643.100800,503052101162.000000
503049577000.000000,1751478643.131593,503082893816.000000
503082902000.000000,1751478643.165552,503116853493.000000
503116221000.000000,1751478643.198395,503149696682.000000
503149545000.000000,1751478643.231894,503183195845.000000
503182866000.000000,1751478643.265044,503216346216.000000
503216187000.000000,1751478643.298161,503249461606.000000
503249509000.000000,1751478643.331564,503282865381.000000
503282830000.000000,1751478643.365021,503316322915.000000
503316150000.000000,1751478643.398427,503349728043.000000
503349474000.000000,1751478643.431702,503383003060.000000
503382795000.000000,1751478643.464960,503416261319.000000
503416115000.000000,1751478643.498468,503449769908.000000
503449439000.000000,1751478643.531461,503482762540.000000
503482759000.000000,1751478643.564844,503516145464.000000
503516079000.000000,1751478643.598244,503549545776.000000
503549402000.000000,1751478643.631568,503582869349.000000
503582722000.000000,1751478643.664963,503616264921.000000
503616045000.000000,1751478643.698815,503650115988.000000
503649364000.000000,1751478643.731739,503683040935.000000
503682687000.000000,1751478643.764919,503716220046.000000
503716010000.000000,1751478643.798161,503749461879.000000
503749331000.000000,1751478643.832404,503783705090.000000
503782651000.000000,1751478643.865483,503816783888.000000
503815972000.000000,1751478643.898880,503850181626.000000
503849294000.000000,1751478643.934880,503886181950.000000
503882617000.000000,1751478643.966404,503917706133.000000
503915937000.000000,1751478643.999227,503950528692.000000
503949258000.000000,1751478644.031510,503982811016.000000
503982580000.000000,1751478644.065089,504016390531.000000
504015908000.000000,1751478644.098545,504049847158.000000
504049221000.000000,1751478644.131932,504083232859.000000
504082542000.000000,1751478644.166008,504117309054.000000
504115864000.000000,1751478644.198880,504150181446.000000
504149185000.000000,1751478644.232400,504183700831.000000
504182508000.000000,1751478644.265795,504217096459.000000
504215828000.000000,1751478644.299229,504250530697.000000
504249150000.000000,1751478644.333468,504284770168.000000
504282472000.000000,1751478644.365909,504317210361.000000
504315794000.000000,1751478644.400483,504351783976.000000
504349115000.000000,1751478644.433078,504384379575.000000
504382438000.000000,1751478644.466918,504418219512.000000
504415758000.000000,1751478644.499940,504451241033.000000
504449080000.000000,1751478644.534060,504485360782.000000
504482399000.000000,1751478644.567389,504518690262.000000
504515721000.000000,1751478644.600068,504551369379.000000
504549044000.000000,1751478644.633864,504585165039.000000
504582364000.000000,1751478644.666733,504618033931.000000
504615686000.000000,1751478644.699936,504651237431.000000
504649008000.000000,1751478644.733157,504684458505.000000
504682331000.000000,1751478644.766501,504717802299.000000
504715652000.000000,1751478644.799910,504751211612.000000
504748972000.000000,1751478644.833593,504784893940.000000
504782293000.000000,1751478644.866773,504818073829.000000
504815615000.000000,1751478644.899682,504850982332.000000
504848938000.000000,1751478644.933765,504885066508.000000
504882259000.000000,1751478644.964964,504916265602.000000
504915588000.000000,1751478644.998383,504949685822.000000
504948902000.000000,1751478645.030687,504981988423.000000
504982223000.000000,1751478645.063917,505015217997.000000
505015545000.000000,1751478645.097266,505048567495.000000
505048867000.000000,1751478645.130486,505081788032.000000
505082188000.000000,1751478645.164537,505115837875.000000
505115509000.000000,1751478645.197314,505148615231.000000
505148831000.000000,1751478645.230624,505181926155.000000
505182151000.000000,1751478645.263925,505215226172.000000
505215474000.000000,1751478645.297154,505248454431.000000
505248795000.000000,1751478645.330458,505281759467.000000
505282116000.000000,1751478645.363821,505315122243.000000
505315438000.000000,1751478645.397063,505348363983.000000
505348759000.000000,1751478645.430394,505381695019.000000
505382081000.000000,1751478645.463736,505415037313.000000
505415402000.000000,1751478645.497020,505448321201.000000
505448723000.000000,1751478645.530385,505481685847.000000
505482046000.000000,1751478645.565133,505516433406.000000
505515366000.000000,1751478645.596958,505548259827.000000
505548688000.000000,1751478645.630380,505581681676.000000
505582009000.000000,1751478645.663804,505615104637.000000
505615332000.000000,1751478645.697049,505648349747.000000
505648652000.000000,1751478645.730386,505681687653.000000
505681974000.000000,1751478645.763609,505714910912.000000
505715295000.000000,1751478645.797071,505748371965.000000
505748616000.000000,1751478645.830351,505781651890.000000
505781938000.000000,1751478645.863642,505814943000.000000
505815260000.000000,1751478645.897017,505848317090.000000
505848581000.000000,1751478645.930325,505881625478.000000
505881903000.000000,1751478645.963610,505914911403.000000
505915224000.000000,1751478645.997048,505948349196.000000
505948545000.000000,1751478646.030324,505981625418.000000
505981867000.000000,1751478646.063703,506015004268.000000
506015189000.000000,1751478646.096855,506048155879.000000
506048509000.000000,1751478646.130485,506081785930.000000
506081831000.000000,1751478646.163525,506114826413.000000
506115152000.000000,1751478646.197157,506148458001.000000
506148473000.000000,1751478646.230534,506181835351.000000
506181796000.000000,1751478646.263864,506215165720.000000
506215116000.000000,1751478646.297222,506248524070.000000
506248439000.000000,1751478646.330508,506281809958.000000
506281760000.000000,1751478646.364199,506315501341.000000
506315081000.000000,1751478646.398360,506349661109.000000
506348402000.000000,1751478646.430160,506381460957.000000
506381724000.000000,1751478646.463750,506415051823.000000
506415046000.000000,1751478646.499646,506450946833.000000
506448365000.000000,1751478646.530125,506481425897.000000
506481688000.000000,1751478646.563656,506514957708.000000
506515010000.000000,1751478646.596954,506548254985.000000
506548331000.000000,1751478646.630313,506581614187.000000
506581652000.000000,1751478646.663661,506614962296.000000
506614974000.000000,1751478646.696934,506648236517.000000
506648296000.000000,1751478646.730273,506681575497.000000
506681617000.000000,1751478646.763535,506714836496.000000
506714938000.000000,1751478646.797098,506748399085.000000
506748259000.000000,1751478646.830220,506781521178.000000
506781582000.000000,1751478646.863579,506814880158.000000
506814902000.000000,1751478646.899542,506850844074.000000
506848223000.000000,1751478646.930219,506881520303.000000
506881546000.000000,1751478646.963482,506914783599.000000
506914867000.000000,1751478646.996925,506948226689.000000
506948188000.000000,1751478647.030115,506981418078.000000
506981510000.000000,1751478647.063399,507014699780.000000
507014833000.000000,1751478647.096737,507048038149.000000
507048152000.000000,1751478647.130112,507081413684.000000
507081474000.000000,1751478647.163398,507114698720.000000
507114797000.000000,1751478647.196695,507147995700.000000
507148116000.000000,1751478647.230314,507181615733.000000
507181439000.000000,1751478647.263449,507214749771.000000
507214760000.000000,1751478647.296750,507248050621.000000
507248082000.000000,1751478647.330021,507281322491.000000
507281403000.000000,1751478647.363328,507314629638.000000
507314724000.000000,1751478647.396642,507347943210.000000
507348060000.000000,1751478647.430343,507381644427.000000
507381367000.000000,1751478647.463492,507414793594.000000
507414690000.000000,1751478647.496906,507448206481.000000
507448011000.000000,1751478647.531586,507482887651.000000
507481332000.000000,1751478647.564270,507515571526.000000
507514653000.000000,1751478647.597729,507549030542.000000
507547975000.000000,1751478647.632663,507583963339.000000
507581295000.000000,1751478647.663548,507614848807.000000
507614618000.000000,1751478647.696804,507648105787.000000
507647940000.000000,1751478647.729896,507681197770.000000
507681261000.000000,1751478647.763316,507714616897.000000
507714582000.000000,1751478647.796607,507747907896.000000
507747904000.000000,1751478647.829942,507781243376.000000
507781225000.000000,1751478647.863415,507814717225.000000
507814547000.000000,1751478647.897011,507848311647.000000
507847868000.000000,1751478647.929909,507881210816.000000
507881190000.000000,1751478647.963344,507914645554.000000
507914511000.000000,1751478647.996905,507948206421.000000
507947833000.000000,1751478648.032304,507983605491.000000
507981154000.000000,1751478648.064833,508016134572.000000
508014476000.000000,1751478648.097871,508049172518.000000
508047797000.000000,1751478648.129954,508081254381.000000
508081129000.000000,1751478648.163549,508114850525.000000
508114439000.000000,1751478648.196990,508148291596.000000
508147761000.000000,1751478648.230741,508182042701.000000
508181082000.000000,1751478648.263740,508215041203.000000
508214405000.000000,1751478648.296499,508247800448.000000
508247726000.000000,1751478648.330000,508281302149.000000
508281046000.000000,1751478648.363379,508314680906.000000
508314368000.000000,1751478648.396691,508347991979.000000
508347690000.000000,1751478648.430994,508382295690.000000
508381013000.000000,1751478648.464739,508416040647.000000
508414333000.000000,1751478648.497463,508448765281.000000
508447655000.000000,1751478648.529846,508481147697.000000
508480975000.000000,1751478648.563045,508514347789.000000
508514297000.000000,1751478648.596491,508547792083.000000
508547618000.000000,1751478648.629889,508581189766.000000
508580940000.000000,1751478648.663250,508614550597.000000
508614261000.000000,1751478648.696358,508647659246.000000
508647582000.000000,1751478648.729898,508681199354.000000
508680904000.000000,1751478648.763837,508715139124.000000
508714225000.000000,1751478648.796455,508747755407.000000
508747545000.000000,1751478648.829983,508781283533.000000
508780867000.000000,1751478648.866024,508817324523.000000
508814189000.000000,1751478648.897300,508848600727.000000
508847511000.000000,1751478648.930808,508882109428.000000
508880833000.000000,1751478648.963769,508915071448.000000
508914154000.000000,1751478648.997312,508948613223.000000
508947501000.000000,1751478649.030854,508982155515.000000
508980799000.000000,1751478649.064109,509015410181.000000
509014118000.000000,1751478649.097489,509048790216.000000
509047441000.000000,1751478649.130954,509082255343.000000
509080762000.000000,1751478649.164750,509116050892.000000
509114083000.000000,1751478649.197786,509149087875.000000
509147405000.000000,1751478649.232203,509183505233.000000
509180726000.000000,1751478649.265697,509216998786.000000
509214049000.000000,1751478649.298923,509250224526.000000
509247368000.000000,1751478649.331651,509282953382.000000
509280691000.000000,1751478649.364785,509316086253.000000
509314012000.000000,1751478649.398252,509349552973.000000
509347334000.000000,1751478649.431538,509382838842.000000
509380656000.000000,1751478649.464779,509416079897.000000
509413977000.000000,1751478649.498121,509449421432.000000
509447298000.000000,1751478649.532365,509483666181.000000
509480619000.000000,1751478649.565669,509516969735.000000
509513941000.000000,1751478649.598981,509550282845.000000
509547262000.000000,1751478649.631418,509582719278.000000
509580584000.000000,1751478649.664565,509615865668.000000
509613906000.000000,1751478649.695652,509646953263.000000
509647228000.000000,1751478649.729038,509680338872.000000
509680547000.000000,1751478649.762341,509713642463.000000
509713869000.000000,1751478649.795594,509746895499.000000
509747192000.000000,1751478649.832632,509783933276.000000
509780511000.000000,1751478649.863324,509814625745.000000
509813834000.000000,1751478649.896595,509847896522.000000
509847156000.000000,1751478649.929874,509881174688.000000
509880476000.000000,1751478649.962229,509913529159.000000
509913798000.000000,1751478649.995845,509947146673.000000
509947121000.000000,1751478650.030828,509982129914.000000
509980441000.000000,1751478650.063473,510014773771.000000
510013763000.000000,1751478650.096996,510048296546.000000
510047084000.000000,1751478650.130202,510081502601.000000
510080405000.000000,1751478650.162378,510113678278.000000
510113726000.000000,1751478650.199639,510150940070.000000
510147047000.000000,1751478650.230800,510182101387.000000
510180369000.000000,1751478650.262927,510214228768.000000
510213692000.000000,1751478650.296250,510247550933.000000
510247013000.000000,1751478650.330172,510281473296.000000
510280333000.000000,1751478650.362080,510313380642.000000
510313656000.000000,1751478650.395490,510346791066.000000
510346978000.000000,1751478650.431285,510382587354.000000
510380298000.000000,1751478650.463322,510414623125.000000
510413620000.000000,1751478650.496597,510447898494.000000
510446941000.000000,1751478650.530432,510481732728.000000
510480262000.000000,1751478650.562285,510513587020.000000
510513584000.000000,1751478650.597665,510548966109.000000
510546906000.000000,1751478650.631490,510582790898.000000
510580229000.000000,1751478650.663015,510614316822.000000
510613549000.000000,1751478650.696362,510647662950.000000
510646870000.000000,1751478650.729745,510681046522.000000
510680191000.000000,1751478650.762908,510714209115.000000
510713513000.000000,1751478650.796216,510747517651.000000
510746835000.000000,1751478650.830852,510782152747.000000
510780155000.000000,1751478650.862167,510813468451.000000
510813479000.000000,1751478650.895654,510846954800.000000
510846799000.000000,1751478650.928639,510879941524.000000
510880121000.000000,1751478650.962128,510913428984.000000
510913442000.000000,1751478650.995629,510946930814.000000
510946764000.000000,1751478651.028363,510979664467.000000
510980084000.000000,1751478651.062004,511013305148.000000
511013405000.000000,1751478651.095182,511046482962.000000
511046729000.000000,1751478651.128549,511079850109.000000
511080047000.000000,1751478651.161894,511113194829.000000
511113371000.000000,1751478651.195663,511146963879.000000
511146692000.000000,1751478651.229535,511180836409.000000
511180017000.000000,1751478651.263096,511214397090.000000
511213334000.000000,1751478651.295856,511247157113.000000
511246657000.000000,1751478651.328862,511280163930.000000
511279978000.000000,1751478651.361994,511313294949.000000
511313299000.000000,1751478651.395265,511346565689.000000
511346622000.000000,1751478651.431291,511382592660.000000
511379940000.000000,1751478651.461800,511413100872.000000
511413262000.000000,1751478651.495215,511446516370.000000
511446585000.000000,1751478651.529022,511480323511.000000
511479906000.000000,1751478651.562791,511514092172.000000
511513228000.000000,1751478651.596034,511547335857.000000
511546549000.000000,1751478651.628739,511580039825.000000
511579870000.000000,1751478651.662318,511613618654.000000
511613190000.000000,1751478651.695199,511646501583.000000
511646514000.000000,1751478651.728652,511679952858.000000
511679835000.000000,1751478651.761894,511713195246.000000
511713156000.000000,1751478651.795102,511746403153.000000
511746477000.000000,1751478651.831959,511783259413.000000
511779799000.000000,1751478651.863012,511814313860.000000
511813122000.000000,1751478651.895994,511847295473.000000
511846443000.000000,1751478651.928879,511880180050.000000
511879763000.000000,1751478651.961881,511913183219.000000
511913086000.000000,1751478651.995187,511946488199.000000
511946411000.000000,1751478652.028298,511979599866.000000
511979728000.000000,1751478652.061917,512013217565.000000
512013049000.000000,1751478652.095171,512046471750.000000
512046372000.000000,1751478652.128779,512080080209.000000
512079693000.000000,1751478652.162557,512113858036.000000
512113013000.000000,1751478652.195815,512147116239.000000
512146335000.000000,1751478652.229389,512180690939.000000
512179657000.000000,1751478652.261683,512212983929.000000
512212979000.000000,1751478652.295193,512246494000.000000
512246299000.000000,1751478652.328638,512279939182.000000
512279623000.000000,1751478652.362575,512313876397.000000
512312942000.000000,1751478652.395800,512347102582.000000
512346265000.000000,1751478652.428746,512380047695.000000
512379587000.000000,1751478652.462018,512413319398.000000
512412908000.000000,1751478652.494860,512446161827.000000
512446231000.000000,1751478652.528143,512479444252.000000
512479551000.000000,1751478652.563296,512514597918.000000
512512871000.000000,1751478652.594792,512546092971.000000
512546194000.000000,1751478652.629015,512580316665.000000
512579514000.000000,1751478652.665123,512616424024.000000
512612834000.000000,1751478652.695780,512647082457.000000
512646157000.000000,1751478652.729261,512680563009.000000
512679480000.000000,1751478652.761603,512712904592.000000
512712800000.000000,1751478652.794849,512746151221.000000
512746122000.000000,1751478652.828073,512779373387.000000
512779444000.000000,1751478652.862366,512813667413.000000
512812763000.000000,1751478652.895017,512846318233.000000
512846088000.000000,1751478652.928573,512879874822.000000
512879408000.000000,1751478652.961886,512913187710.000000
512912730000.000000,1751478652.994864,512946166212.000000
512946051000.000000,1751478653.028105,512979406230.000000
512979373000.000000,1751478653.064131,513015433905.000000
513012692000.000000,1751478653.094716,513046017505.000000
513046016000.000000,1751478653.128058,513079358651.000000
513079337000.000000,1751478653.161460,513112761149.000000
513112658000.000000,1751478653.194917,513146217906.000000
513145979000.000000,1751478653.228450,513179754495.000000
513179303000.000000,1751478653.261616,513212917606.000000
513212622000.000000,1751478653.294827,513246128402.000000
513245944000.000000,1751478653.328189,513279490622.000000
513279265000.000000,1751478653.361550,513312850287.000000
513312586000.000000,1751478653.394929,513346229989.000000
513345908000.000000,1751478653.428377,513379679005.000000
513379229000.000000,1751478653.462380,513413682904.000000
513412551000.000000,1751478653.495663,513446964236.000000
513445872000.000000,1751478653.529094,513480395697.000000
513479193000.000000,1751478653.562483,513513784046.000000
513512514000.000000,1751478653.595112,513546413330.000000
513545835000.000000,1751478653.628406,513579706866.000000
513579156000.000000,1751478653.661952,513613253436.000000
513612478000.000000,1751478653.695393,513646693952.000000
513645799000.000000,1751478653.728637,513679938692.000000
513679121000.000000,1751478653.762127,513713428041.000000
513712443000.000000,1751478653.796413,513747714863.000000
513745764000.000000,1751478653.829032,513780332869.000000
513779085000.000000,1751478653.863104,513814404971.000000
513812408000.000000,1751478653.898489,513849789634.000000
513845730000.000000,1751478653.929926,513881227096.000000
513879051000.000000,1751478653.962745,513914046822.000000
513912372000.000000,1751478653.996271,513947572948.000000
513945695000.000000,1751478654.029623,513980923983.000000
513979015000.000000,1751478654.063401,514014702607.000000
514012337000.000000,1751478654.096535,514047836292.000000
514045658000.000000,1751478654.129788,514081089866.000000
514078979000.000000,1751478654.163042,514114343050.000000
514112301000.000000,1751478654.196463,514147764233.000000
514145623000.000000,1751478654.229882,514181182434.000000
514178944000.000000,1751478654.263968,514215269425.000000
514212265000.000000,1751478654.297795,514249096530.000000
514245586000.000000,1751478654.330608,514281908793.000000
514278908000.000000,1751478654.363016,514314316819.000000
514312229000.000000,1751478654.396616,514347917000.000000
514345550000.000000,1751478654.427434,514378735505.000000
514378873000.000000,1751478654.460849,514412149744.000000
514412195000.000000,1751478654.493927,514445229356.000000
514445516000.000000,1751478654.527338,514478639150.000000
514478838000.000000,1751478654.560522,514511822946.000000
514512158000.000000,1751478654.593886,514545187111.000000
514545479000.000000,1751478654.627325,514578625256.000000
514578803000.000000,1751478654.660637,514611937626.000000
514612124000.000000,1751478654.693934,514645235310.000000
514645445000.000000,1751478654.727168,514678468753.000000
514678767000.000000,1751478654.760483,514711783437.000000
514712087000.000000,1751478654.793836,514745136824.000000
514745409000.000000,1751478654.827255,514778556415.000000
514778732000.000000,1751478654.860703,514812041745.000000
514812053000.000000,1751478654.893884,514845185708.000000
514845373000.000000,1751478654.927216,514878516151.000000
514878695000.000000,1751478654.960440,514911741206.000000
514912017000.000000,1751478654.993838,514945139686.000000
514945338000.000000,1751478655.027160,514978461443.000000
514978661000.000000,1751478655.060408,515011708850.000000
515011981000.000000,1751478655.093760,515045060293.000000
515045302000.000000,1751478655.127570,515078871101.000000
515078623000.000000,1751478655.161360,515112660762.000000
515111945000.000000,1751478655.194725,515146026075.000000
515145266000.000000,1751478655.229863,515181165481.000000
515178587000.000000,1751478655.261715,515213017198.000000
515211909000.000000,1751478655.294774,515246075403.000000
515245231000.000000,1751478655.328112,515279412920.000000
515278552000.000000,1751478655.360363,515311663874.000000
515311875000.000000,1751478655.393558,515344858577.000000
515345196000.000000,1751478655.427021,515378322019.000000
515378518000.000000,1751478655.460437,515411738109.000000
515411840000.000000,1751478655.493624,515444924794.000000
515445160000.000000,1751478655.526972,515478272756.000000
515478481000.000000,1751478655.560410,515511711031.000000
515511804000.000000,1751478655.593800,515545099936.000000
515545126000.000000,1751478655.628400,515579700848.000000
515578445000.000000,1751478655.660333,515611633805.000000
515611769000.000000,1751478655.694074,515645374651.000000
515645088000.000000,1751478655.727103,515678404227.000000
