Sensor Timestamp (ns), time.time(), time.perf_counter_ns()
174953541000.000000,1751987457.551022,174986605460.000000
174986863000.000000,1751987457.584089,175019672097.000000
175020183000.000000,1751987457.617651,175053234784.000000
175053507000.000000,1751987457.653060,175088643509.000000
175086826000.000000,1751987457.684116,175119698962.000000
175120147000.000000,1751987457.717477,175153060522.000000
175153470000.000000,1751987457.750772,175186355731.000000
175186791000.000000,1751987457.784127,175219710513.000000
175220112000.000000,1751987457.817550,175253134073.000000
175253435000.000000,1751987457.850749,175286332227.000000
175286756000.000000,1751987457.884037,175319619473.000000
175320077000.000000,1751987457.917679,175353262289.000000
175353398000.000000,1751987457.950694,175386277371.000000
175386721000.000000,1751987457.984162,175419761504.000000
175420040000.000000,1751987458.017718,175453301766.000000
175453363000.000000,1751987458.050915,175486498642.000000
175486684000.000000,1751987458.084202,175519784962.000000
175520011000.000000,1751987458.117642,175553225299.000000
175553328000.000000,1751987458.150914,175586496693.000000
175586648000.000000,1751987458.184208,175619792087.000000
175619972000.000000,1751987458.217547,175653131166.000000
175653292000.000000,1751987458.250804,175686387671.000000
175686613000.000000,1751987458.284199,175719782379.000000
175719935000.000000,1751987458.317502,175753085124.000000
175753256000.000000,1751987458.350798,175786381352.000000
175786578000.000000,1751987458.385628,175821210916.000000
175819898000.000000,1751987458.417551,175853133786.000000
175853221000.000000,1751987458.450872,175886455791.000000
175886541000.000000,1751987458.484112,175919694611.000000
175919862000.000000,1751987458.517638,175953220892.000000
175953185000.000000,1751987458.551131,175986714673.000000
175986506000.000000,1751987458.584637,176020221027.000000
176019827000.000000,1751987458.617511,176053094018.000000
176053148000.000000,1751987458.650795,176086377949.000000
176086470000.000000,1751987458.684103,176119686176.000000
176119791000.000000,1751987458.717407,176152990052.000000
176153113000.000000,1751987458.750673,176186256724.000000
176186435000.000000,1751987458.785768,176221351063.000000
176219756000.000000,1751987458.817681,176253263804.000000
176253078000.000000,1751987458.850663,176286246071.000000
176286399000.000000,1751987458.883967,176319550946.000000
176319721000.000000,1751987458.917328,176352911488.000000
176353043000.000000,1751987458.950644,176386227807.000000
176386364000.000000,1751987458.983974,176419557553.000000
176419686000.000000,1751987459.017176,176452760448.000000
176453006000.000000,1751987459.050683,176486265858.000000
176486327000.000000,1751987459.083760,176519342865.000000
176519649000.000000,1751987459.117122,176552705740.000000
176552971000.000000,1751987459.150574,176586157577.000000
176586293000.000000,1751987459.183856,176619438989.000000
176619615000.000000,1751987459.217439,176653023362.000000
176652935000.000000,1751987459.250668,176686251757.000000
176686257000.000000,1751987459.283898,176719481021.000000
176719579000.000000,1751987459.317211,176752794452.000000
176752900000.000000,1751987459.350536,176786120179.000000
176786221000.000000,1751987459.383783,176819365407.000000
176819543000.000000,1751987459.417826,176853408719.000000
176852863000.000000,1751987459.450498,176886081101.000000
176886186000.000000,1751987459.484079,176919662474.000000
176919506000.000000,1751987459.517607,176953189921.000000
176952828000.000000,1751987459.551598,176987181567.000000
176986150000.000000,1751987459.584678,177020261556.000000
177019471000.000000,1751987459.619410,177054993565.000000
177052793000.000000,1751987459.650362,177085945167.000000
177086114000.000000,1751987459.683705,177119287468.000000
177119436000.000000,1751987459.722795,177158378157.000000
177152753000.000000,1751987459.751219,177186802506.000000
177186078000.000000,1751987459.784593,177220177362.000000
177219399000.000000,1751987459.818067,177253650088.000000
177252720000.000000,1751987459.850423,177286006583.000000
177286042000.000000,1751987459.883723,177319305459.000000
177319365000.000000,1751987459.916918,177352500632.000000
177352684000.000000,1751987459.950354,177385937839.000000
177386007000.000000,1751987459.983760,177419343547.000000
177419329000.000000,1751987460.017720,177453304841.000000
177452649000.000000,1751987460.051341,177486925176.000000
177485970000.000000,1751987460.084874,177520458161.000000
177519292000.000000,1751987460.120267,177555850293.000000
177552615000.000000,1751987460.150707,177586290530.000000
177585935000.000000,1751987460.183876,177619458999.000000
177619256000.000000,1751987460.217481,177653064427.000000
177652577000.000000,1751987460.250481,177686063917.000000
177685899000.000000,1751987460.283824,177719407810.000000
177719219000.000000,1751987460.317078,177752660612.000000
177752541000.000000,1751987460.350231,177785814452.000000
177785863000.000000,1751987460.383751,177819334547.000000
177819185000.000000,1751987460.417424,177853007456.000000
177852509000.000000,1751987460.450742,177886324275.000000
177885827000.000000,1751987460.484186,177919769149.000000
177919149000.000000,1751987460.516947,177952529585.000000
177952471000.000000,1751987460.550326,177985909886.000000
177985791000.000000,1751987460.584122,178019705127.000000
178019113000.000000,1751987460.616958,178052540692.000000
178052435000.000000,1751987460.650332,178085914733.000000
178085755000.000000,1751987460.683814,178119396718.000000
178119077000.000000,1751987460.717208,178152790907.000000
178152399000.000000,1751987460.750666,178186248966.000000
178185721000.000000,1751987460.784149,178219731932.000000
178219042000.000000,1751987460.817715,178253298731.000000
178252363000.000000,1751987460.853019,178288602883.000000
178285685000.000000,1751987460.885090,178320673381.000000
178319007000.000000,1751987460.918794,178354377160.000000
178352329000.000000,1751987460.953893,178389476481.000000
178385653000.000000,1751987460.984763,178420346380.000000
178418971000.000000,1751987461.018165,178453747736.000000
178452292000.000000,1751987461.051687,178487270054.000000
178485615000.000000,1751987461.084958,178520541040.000000
178518935000.000000,1751987461.118602,178554184671.000000
178552256000.000000,1751987461.151883,178587466195.000000
178585580000.000000,1751987461.185397,178620979550.000000
178618900000.000000,1751987461.218848,178654431387.000000
178652228000.000000,1751987461.252874,178688456625.000000
178685542000.000000,1751987461.286112,178721694668.000000
178718864000.000000,1751987461.319619,178755202819.000000
178752186000.000000,1751987461.352693,178788276474.000000
178785507000.000000,1751987461.385456,178821039096.000000
178818828000.000000,1751987461.418512,178854098122.000000
178852149000.000000,1751987461.451913,178887496459.000000
178885472000.000000,1751987461.485089,178920671521.000000
178918793000.000000,1751987461.518431,178954014970.000000
178952114000.000000,1751987461.551801,178987384493.000000
178985436000.000000,1751987461.582895,179018478186.000000
179018758000.000000,1751987461.616655,179052238594.000000
179052078000.000000,1751987461.649730,179085312694.000000
179085400000.000000,1751987461.682854,179118437219.000000
179118722000.000000,1751987461.716405,179151988721.000000
179152044000.000000,1751987461.750620,179186203199.000000
179185365000.000000,1751987461.783905,179219488556.000000
179218686000.000000,1751987461.817074,179252656970.000000
179252013000.000000,1751987461.849534,179285116464.000000
179285330000.000000,1751987461.882753,179318336489.000000
179318651000.000000,1751987461.916106,179351689215.000000
179351974000.000000,1751987461.949449,179385032627.000000
179385293000.000000,1751987461.982770,179418353632.000000
179418615000.000000,1751987462.016130,179451713377.000000
179451938000.000000,1751987462.049279,179484862143.000000
179485258000.000000,1751987462.082727,179518309517.000000
179518580000.000000,1751987462.115899,179551481486.000000
179551901000.000000,1751987462.150243,179585826555.000000
179585221000.000000,1751987462.183885,179619468056.000000
179618544000.000000,1751987462.216799,179652382861.000000
179651866000.000000,1751987462.249210,179684792320.000000
179685187000.000000,1751987462.284502,179720086194.000000
179718508000.000000,1751987462.315940,179751523662.000000
179751829000.000000,1751987462.350104,179785688028.000000
179785151000.000000,1751987462.383540,179819124328.000000
179818473000.000000,1751987462.417079,179852662609.000000
179851794000.000000,1751987462.449441,179885023771.000000
179885116000.000000,1751987462.482707,179918289851.000000
179918437000.000000,1751987462.516112,179951695984.000000
179951759000.000000,1751987462.550038,179985620650.000000
179985079000.000000,1751987462.583475,180019058672.000000
180018401000.000000,1751987462.616630,180052213863.000000
180051722000.000000,1751987462.648976,180084558730.000000
180085042000.000000,1751987462.683859,180119442756.000000
180118365000.000000,1751987462.715738,180151321664.000000
180151686000.000000,1751987462.749427,180185010461.000000
180185007000.000000,1751987462.782759,180218342318.000000
180218330000.000000,1751987462.816000,180251583490.000000
180251650000.000000,1751987462.849214,180284796903.000000
180284971000.000000,1751987462.882502,180318085038.000000
180318292000.000000,1751987462.915819,180351402784.000000
180351614000.000000,1751987462.949084,180384667845.000000
180384935000.000000,1751987462.982496,180418079126.000000
180418257000.000000,1751987463.015546,180451128541.000000
180451580000.000000,1751987463.049071,180484654062.000000
180484903000.000000,1751987463.082437,180518020382.000000
180518224000.000000,1751987463.115521,180551122407.000000
180551545000.000000,1751987463.148965,180584548485.000000
180584866000.000000,1751987463.182369,180617953767.000000
180618186000.000000,1751987463.215708,180651291901.000000
180651509000.000000,1751987463.249149,180684732867.000000
180684831000.000000,1751987463.282392,180717974447.000000
180718152000.000000,1751987463.315709,180751292600.000000
180751473000.000000,1751987463.349104,180784686789.000000
180784794000.000000,1751987463.382335,180817918258.000000
180818116000.000000,1751987463.416151,180851734721.000000
180851437000.000000,1751987463.449105,180884688155.000000
180884768000.000000,1751987463.482328,180917910846.000000
180918080000.000000,1751987463.518417,180954000157.000000
180951401000.000000,1751987463.549014,180984596225.000000
180984724000.000000,1751987463.582464,181018047433.000000
181018045000.000000,1751987463.615792,181051376363.000000
181051366000.000000,1751987463.649003,181084586369.000000
181084689000.000000,1751987463.682287,181117870337.000000
181118009000.000000,1751987463.715665,181151248008.000000
181151331000.000000,1751987463.748921,181184503662.000000
181184652000.000000,1751987463.782414,181217998646.000000
181217974000.000000,1751987463.816147,181251730036.000000
181251295000.000000,1751987463.849056,181284639026.000000
181284615000.000000,1751987463.882231,181317815421.000000
181317938000.000000,1751987463.915569,181351153259.000000
181351258000.000000,1751987463.948873,181384456931.000000
181384581000.000000,1751987463.982077,181417660548.000000
181417903000.000000,1751987464.015646,181451229272.000000
181451225000.000000,1751987464.048743,181484326057.000000
181484548000.000000,1751987464.082124,181517706580.000000
181517866000.000000,1751987464.115308,181550890956.000000
181551188000.000000,1751987464.148650,181584233850.000000
181584509000.000000,1751987464.181960,181617543299.000000
181617831000.000000,1751987464.215446,181651028302.000000
181651152000.000000,1751987464.248775,181684357659.000000
181684474000.000000,1751987464.282039,181717621942.000000
181717795000.000000,1751987464.315355,181750937891.000000
181751117000.000000,1751987464.348589,181784172230.000000
181784438000.000000,1751987464.381867,181817450624.000000
181817760000.000000,1751987464.415459,181851041812.000000
181851082000.000000,1751987464.448743,181884326002.000000
181884403000.000000,1751987464.481997,181917579989.000000
181917723000.000000,1751987464.515277,181950859939.000000
181951046000.000000,1751987464.548955,181984538532.000000
181984368000.000000,1751987464.582522,182018105646.000000
182017689000.000000,1751987464.615597,182051181449.000000
182051012000.000000,1751987464.648804,182084387770.000000
182084332000.000000,1751987464.682124,182117707923.000000
182117653000.000000,1751987464.715497,182151079316.000000
182150975000.000000,1751987464.751369,182186952166.000000
182184294000.000000,1751987464.782184,182217768344.000000
182217618000.000000,1751987464.815818,182251402031.000000
182250940000.000000,1751987464.848813,182284396502.000000
182284260000.000000,1751987464.882104,182317687544.000000
182317583000.000000,1751987464.915774,182351357730.000000
182350902000.000000,1751987464.948824,182384407145.000000
182384225000.000000,1751987464.982121,182417703946.000000
182417546000.000000,1751987465.015153,182450736084.000000
182450869000.000000,1751987465.048778,182484361456.000000
182484188000.000000,1751987465.082061,182517645109.000000
182517511000.000000,1751987465.115304,182550887244.000000
182550833000.000000,1751987465.150161,182585745049.000000
182584153000.000000,1751987465.181969,182617552383.000000
182617476000.000000,1751987465.215349,182650933406.000000
182650797000.000000,1751987465.248688,182684271503.000000
182684117000.000000,1751987465.281996,182717579730.000000
182717441000.000000,1751987465.315776,182751358527.000000
182750759000.000000,1751987465.348663,182784246758.000000
182784083000.000000,1751987465.381918,182817501189.000000
182817405000.000000,1751987465.415383,182850966952.000000
182850725000.000000,1751987465.448767,182884350049.000000
182884045000.000000,1751987465.482172,182917755719.000000
182917367000.000000,1751987465.515740,182951323148.000000
182950688000.000000,1751987465.549055,182984638616.000000
182984012000.000000,1751987465.582501,183018084712.000000
183017331000.000000,1751987465.615947,183051530586.000000
183050670000.000000,1751987465.649326,183084909256.000000
183083974000.000000,1751987465.682694,183118276835.000000
183117295000.000000,1751987465.716133,183151716172.000000
183150619000.000000,1751987465.749635,183185217767.000000
183183938000.000000,1751987465.783239,183218823195.000000
183217261000.000000,1751987465.816615,183252198811.000000
183250582000.000000,1751987465.850049,183285631814.000000
183283903000.000000,1751987465.883632,183319214965.000000
183317225000.000000,1751987465.917524,183353108056.000000
183350545000.000000,1751987465.950391,183385974084.000000
183383868000.000000,1751987465.983730,183419312811.000000
183417190000.000000,1751987466.016996,183452579316.000000
183450511000.000000,1751987466.050523,183486106245.000000
183483831000.000000,1751987466.085758,183521341638.000000
183517153000.000000,1751987466.117052,183552635645.000000
183550474000.000000,1751987466.150377,183585959723.000000
183583796000.000000,1751987466.186131,183621713649.000000
183617118000.000000,1751987466.216854,183652436827.000000
183650439000.000000,1751987466.250129,183685711981.000000
183683760000.000000,1751987466.281041,183716624268.000000
183717083000.000000,1751987466.314540,183750122957.000000
183750405000.000000,1751987466.347877,183783460035.000000
183783726000.000000,1751987466.381186,183816768022.000000
183817048000.000000,1751987466.414646,183850229340.000000
183850371000.000000,1751987466.447920,183883503252.000000
183883690000.000000,1751987466.483325,183918907829.000000
183917011000.000000,1751987466.514698,183950280464.000000
183950334000.000000,1751987466.547799,183983381416.000000
183983655000.000000,1751987466.581377,184016959974.000000
184016976000.000000,1751987466.614540,184050122924.000000
184050300000.000000,1751987466.647678,184083261098.000000
184083619000.000000,1751987466.681251,184116834396.000000
184116942000.000000,1751987466.714441,184150024643.000000
184150263000.000000,1751987466.747659,184183242408.000000
184183584000.000000,1751987466.781079,184216661653.000000
184216905000.000000,1751987466.814378,184249960713.000000
184250226000.000000,1751987466.847591,184283174552.000000
184283547000.000000,1751987466.880894,184316476335.000000
184316869000.000000,1751987466.914186,184349768673.000000
184350191000.000000,1751987466.947463,184383046586.000000
184383513000.000000,1751987466.980848,184416431424.000000
184416834000.000000,1751987467.014067,184449650429.000000
184450155000.000000,1751987467.047600,184483183988.000000
184483476000.000000,1751987467.080929,184516511955.000000
184516798000.000000,1751987467.114142,184549725535.000000
184550119000.000000,1751987467.147351,184582934374.000000
184583442000.000000,1751987467.180699,184616282286.000000
184616763000.000000,1751987467.214061,184649643365.000000
184650085000.000000,1751987467.247514,184683096850.000000
184683406000.000000,1751987467.280752,184716335281.000000
184716727000.000000,1751987467.314505,184750089152.000000
184750050000.000000,1751987467.347459,184783042661.000000
184783370000.000000,1751987467.380635,184816217352.000000
184816691000.000000,1751987467.416908,184852491291.000000
184850010000.000000,1751987467.447355,184882939213.000000
184883335000.000000,1751987467.480925,184916508030.000000
184916657000.000000,1751987467.514127,184949710369.000000
184949978000.000000,1751987467.547750,184983333167.000000
184983299000.000000,1751987467.581298,185016881410.000000
185016620000.000000,1751987467.614536,185050119083.000000
185049942000.000000,1751987467.647932,185083514957.000000
185083262000.000000,1751987467.681032,185116615316.000000
185116585000.000000,1751987467.714137,185149719897.000000
185149908000.000000,1751987467.747434,185183017513.000000
185183226000.000000,1751987467.780901,185216483720.000000
185216550000.000000,1751987467.816574,185252156887.000000
185249868000.000000,1751987467.848127,185283710761.000000
185283191000.000000,1751987467.881776,185317360725.000000
185316510000.000000,1751987467.915083,185350666323.000000
185349833000.000000,1751987467.947960,185383542702.000000
185383154000.000000,1751987467.981138,185416721560.000000
185416477000.000000,1751987468.014164,185449748068.000000
185449801000.000000,1751987468.047483,185483066240.000000
185483120000.000000,1751987468.081071,185516654594.000000
185516442000.000000,1751987468.114307,185549890377.000000
185549762000.000000,1751987468.149212,185584795533.000000
185583085000.000000,1751987468.181899,185617483192.000000
185616404000.000000,1751987468.215019,185650603180.000000
185649725000.000000,1751987468.249016,185684599382.000000
185683047000.000000,1751987468.280756,185716339217.000000
185716370000.000000,1751987468.314135,185749718629.000000
185749691000.000000,1751987468.347289,185782872061.000000
185783015000.000000,1751987468.380625,185816208381.000000
185816334000.000000,1751987468.414015,185849598588.000000
185849655000.000000,1751987468.449469,185885053480.000000
185882975000.000000,1751987468.481692,185917275736.000000
185916297000.000000,1751987468.515159,185950742850.000000
185949618000.000000,1751987468.549651,185985234084.000000
185982939000.000000,1751987468.580603,186016186687.000000
186016262000.000000,1751987468.614086,186049669560.000000
186049585000.000000,1751987468.647298,186082881418.000000
186082906000.000000,1751987468.680577,186116160034.000000
186116227000.000000,1751987468.713964,186149547835.000000
186149548000.000000,1751987468.747494,186183077467.000000
186182869000.000000,1751987468.780597,186216181307.000000
186216191000.000000,1751987468.813990,186249574459.000000
186249512000.000000,1751987468.847167,186282750077.000000
186282840000.000000,1751987468.880398,186315981156.000000
186316156000.000000,1751987468.913770,186349353327.000000
186349478000.000000,1751987468.948811,186384394186.000000
186382798000.000000,1751987468.980379,186415962967.000000
186416120000.000000,1751987469.013727,186449310416.000000
186449442000.000000,1751987469.047054,186482636643.000000
186482764000.000000,1751987469.080329,186515912592.000000
186516085000.000000,1751987469.113857,186549440040.000000
186549405000.000000,1751987469.146994,186582578046.000000
186582727000.000000,1751987469.180333,186615916717.000000
186616048000.000000,1751987469.213764,186649347703.000000
186649370000.000000,1751987469.247098,186682681374.000000
186682690000.000000,1751987469.280945,186716528040.000000
186716011000.000000,1751987469.313831,186749414383.000000
186749335000.000000,1751987469.347014,186782597555.000000
186782657000.000000,1751987469.380702,186816286297.000000
186815977000.000000,1751987469.413717,186849300231.000000
186849303000.000000,1751987469.447397,186882979843.000000
186882622000.000000,1751987469.480606,186916190109.000000
186915943000.000000,1751987469.513869,186949451392.000000
186949264000.000000,1751987469.547405,186982988598.000000
186982586000.000000,1751987469.580315,187015898236.000000
187015908000.000000,1751987469.614323,187049906901.000000
187049229000.000000,1751987469.647122,187082705726.000000
187082548000.000000,1751987469.681588,187117171553.000000
187115870000.000000,1751987469.715042,187150625445.000000
187149192000.000000,1751987469.748600,187184183244.000000
187182513000.000000,1751987469.782578,187218161631.000000
187215835000.000000,1751987469.814658,187250241852.000000
187249157000.000000,1751987469.847808,187283390636.000000
187282479000.000000,1751987469.882941,187318523623.000000
187315797000.000000,1751987469.913673,187349256042.000000
187349121000.000000,1751987469.947060,187382643824.000000
187382442000.000000,1751987469.981652,187417234816.000000
187415764000.000000,1751987470.015019,187450602783.000000
187449085000.000000,1751987470.048470,187484054583.000000
187482407000.000000,1751987470.080759,187516341876.000000
187515727000.000000,1751987470.113881,187549464957.000000
187549050000.000000,1751987470.147144,187582727573.000000
187582372000.000000,1751987470.180674,187616256817.000000
187615692000.000000,1751987470.213795,187649379453.000000
187649014000.000000,1751987470.247485,187683068584.000000
187682334000.000000,1751987470.283321,187718904619.000000
187715656000.000000,1751987470.315602,187751186042.000000
187748979000.000000,1751987470.348399,187783981737.000000
187782299000.000000,1751987470.381036,187816618656.000000
187815621000.000000,1751987470.414656,187850238658.000000
187848942000.000000,1751987470.447977,187883560292.000000
187882263000.000000,1751987470.481315,187916898593.000000
187915585000.000000,1751987470.514837,187950420318.000000
187948908000.000000,1751987470.548270,187983853618.000000
187982228000.000000,1751987470.581839,188017421917.000000
188015550000.000000,1751987470.615349,188050931457.000000
188048872000.000000,1751987470.648663,188084245054.000000
188082196000.000000,1751987470.682073,188117656262.000000
188115515000.000000,1751987470.715433,188151016840.000000
188148836000.000000,1751987470.748755,188184338863.000000
188182157000.000000,1751987470.782742,188218324973.000000
188215479000.000000,1751987470.816324,188251907605.000000
188248801000.000000,1751987470.849567,188285150518.000000
188282122000.000000,1751987470.882081,188317664086.000000
188315442000.000000,1751987470.915313,188350895980.000000
188348764000.000000,1751987470.948622,188384205170.000000
188382087000.000000,1751987470.982841,188418424666.000000
188415408000.000000,1751987471.015708,188451291361.000000
188448729000.000000,1751987471.049395,188484977825.000000
188482051000.000000,1751987471.079503,188515086287.000000
188515373000.000000,1751987471.116745,188552328087.000000
188548692000.000000,1751987471.146127,188581709927.000000
188582016000.000000,1751987471.179512,188615095412.000000
188615338000.000000,1751987471.212841,188648424139.000000
188648657000.000000,1751987471.246311,188681894069.000000
188681979000.000000,1751987471.279558,188715141870.000000
188715301000.000000,1751987471.312771,188748354024.000000
188748623000.000000,1751987471.346151,188781733436.000000
188781944000.000000,1751987471.379516,188815098940.000000
188815266000.000000,1751987471.412711,188848293761.000000
188848586000.000000,1751987471.446168,188881751209.000000
188881910000.000000,1751987471.479587,188915170602.000000
188915229000.000000,1751987471.513377,188948961139.000000
188948555000.000000,1751987471.545926,188981510262.000000
188981872000.000000,1751987471.579340,189014922933.000000
189015195000.000000,1751987471.612766,189048349363.000000
189048516000.000000,1751987471.646056,189081638849.000000
189081837000.000000,1751987471.680164,189115747883.000000
189115158000.000000,1751987471.713496,189149079240.000000
189148480000.000000,1751987471.746833,189182416707.000000
189181801000.000000,1751987471.779211,189214794555.000000
189215123000.000000,1751987471.812389,189247972302.000000
189248445000.000000,1751987471.845945,189281527397.000000
189281765000.000000,1751987471.879256,189314839420.000000
189315088000.000000,1751987471.912338,189347921261.000000
189348408000.000000,1751987471.945684,189381267154.000000
189381729000.000000,1751987471.979132,189414714398.000000
189415052000.000000,1751987472.012549,189448132069.000000
189448372000.000000,1751987472.045667,189481249816.000000
189481693000.000000,1751987472.079047,189514630320.000000
